id,Collection Name,Files,File sources,Tags,Dublin Core : Title,Dublin Core : Description,Dublin Core : Creator,Dublin Core : Source,Dublin Core : Publisher,Dublin Core : Date,timestamp,Dublin Core : Contributor,Dublin Core : Rights,Dublin Core : Format,Dublin Core : Type,Dublin Core : Is Part Of,Dublin Core : Is Referenced By,Dublin Core : References,Dublin Core : Medium,Dublin Core : Rights Holder
58,1960-1969,https://bga.uniandes.edu.co/catalogo/files/original/b6635c679bbe0553ed08b0949265262c.JPG,Encajera Almanaque Pielroja.JPG,,Encajera Almanaque Pielroja,,Beatriz González,,,1964,1964-01-01T00:00:00Z,Juan Rodríguez Varón,,100 x 85 cm,obra,"2011 Beatriz González La Comedia y la Tragedia MAMM, Medellín,
1998 Señor presidente, qué honor estar con usted en este momento histórico Museo del Barrio, Nueva York,
1994 Beatriz González. Retrospectiva Museo de Bellas Artes, Caracas 
1984 Beatriz González Exposición Retrospectiva 1962-1984 Museo de Arte Moderno de Bogotá
1976 Retrospectiva (un inventario) Museo de La Tertulia, Cali, Galería de la Oficina, Medellín
1964 Encajera de Vermeer, Museo de Arte Moderno de Bogotá","2011 Catálogo Beatriz González La Comedia y la Tragedia MAMM, Medellín,
2005 Beatriz González Villegas Editores – Seguros Bolívar,
1998 Catálogo Señor presidente, qué honor estar con usted en este momento histórico Museo del Barrio, Nueva York 1994 Catálogo Beatriz González Retrospectiva Museo de Bellas Artes, Caracas ,
1988 Beatriz González Una pintora de Provincia Carlos Valencia Editores,
1984 Beatriz González Exposición Retrospectiva 1962-1984 Museo de Arte Moderno de Bogotá,
1975 Historia del Arte colombiano Salvat Editores Bogotá-Barcelona Volumen V Fasciculo 73
1974 Apuntes para la historia extensa. Tomo I. Jaime Ardila.",BG_FUENTES_ENCAJERA.TIFF,Óleo sobre lienzo,Beatriz González
59,1960-1969,https://bga.uniandes.edu.co/catalogo/files/original/515c6ce90a3e39d9aefa149ffb8ecce3.JPG,EncajeraAnimal.JPG,,Encajera animal,,Beatriz González,,,1964,1964-01-01T00:00:00Z,Maestro Angulo,,100 x 85 cm,obra,"1971-2 Colombia 71 Pintura y Escultura. Museo de Bellas Artes de Buenos Aires. Museo de Arte de Puerto Rico
1964 Encajera de Vermeer, Museo de Arte Moderno de Bogotá",1988 Beatriz González Una pintora de Provincia Carlos Valencia Editores,BG_FUENTES_ENCAJERA.TIFF,Óleo sobre lienzo,Donación subasta Los Andes / desconocida
60,1960-1969,https://bga.uniandes.edu.co/catalogo/files/original/a3a61959e1e4b9c6f72634ae183d33e5.JPG,Encajera ave.JPG,,Encajera ave,,Beatriz González,,,1964,1964-01-01T00:00:00Z,"Laura Jiménez,",,100 x 85 cm,obra,"1964 La encajera  de Vermeer, Museo de Arte Moderno de Bogotá",1988 Beatriz González Una pintora de Provincia Carlos Valencia Editores,BG_FUENTES_ENCAJERA.TIFF,Óleo sobre lienzo,Beatriz González
61,1960-1969,https://bga.uniandes.edu.co/catalogo/files/original/5e6178fc2aff24edad7bc47fbae03598.JPG,Encajera cinematografica.JPG,,Encajera cinematográfica,,Beatriz González,,,1964,1964-01-01T00:00:00Z,Laura Jiménez,,80 x 90 cm,obra,"2011 Beatriz González La comedia y la Tragedia. Retrospectiva. Museo de Arte Moderno de Medellín,
1984 Beatriz González Exposición Retrospectiva 1962-1984 Museo de Arte Moderno de Bogotá
1976 Beatriz González Un inventario Museo La Tertulia, Cali,","2011 Catálogo Beatriz González La Comedia y la Tragedia MAMM, Medellín,
Mencionado en 1988 Beatriz González Una pintora de Provincia Carlos Valencia Editores",BG_FUENTES_ENCAJERA.TIFF,Óleo sobre lienzo,"Luis Fernando Lloreda, Herederos de Mario Arango"
62,1960-1969,https://bga.uniandes.edu.co/catalogo/files/original/7c74361b8e4e2cb00c3fe58e7c417b85.JPG,Encajera en la noche de la Rendición de Breda.JPG,,Encajera en la noche de la Rendición de Breda,,Beatriz González,,,1964,1964-01-01T00:00:00Z,Óscar Monsalve,,100 x 85 cm,obra,"2005 Colección Suramericana de Seguros, Museo Nacional Bogotá
2011 Beatriz González La comedia y la Tragedia. Retrospectiva. MAMM Medellín,
1984 Beatriz González. Retrospectiva 1962-1984. Museo de Arte Moderno de Bogotá.,
1964 La encajera de Vermeer, Museo de Arte Moderno de Bogotá","2011 Catálogo Beatriz González La Comedia y la Tragedia MAMM, Medellín,
2005 Beatriz González Villegas Editores – Seguros Bolívar,
2000 Encuentros plásticos contemporáneos. Universidad Nacional de Colombia. Sede Medellín. Valencia Restrepo, Luis Fernando.
1988 Beatriz González Una pintora de Provincia Carlos Valencia Editores 
1975 Historia del Arte colombiano Salvat Editores Bogotá-Barcelona Volumen V Fascículo 73,
1974 Apuntes para la historia extensa. Tomo I. Jaime Ardila,",BG_FUENTES_ENCAJERA.TIF,Óleo sobre lienzo,Suramericana de Seguros / Medellín
63,1960-1969,https://bga.uniandes.edu.co/catalogo/files/original/bbb276c5f3fc375a399babc7817d98e1.JPG,Encajera en la playa 01.JPG,,Encajera en la playa n. 1,,Beatriz González,,,1964,1964-01-01T00:00:00Z,Desconocido,,100 x 85 cm,obra,"1984 Beatriz González Exposición Retrospectiva 1962-1984 Museo de Arte Moderno de Bogotá,
1976 Retrospectiva (un inventario) Museo de La Tertulia, Cali, Galería de la Oficina, Medellín
1971-2 Colombia 71 Pintura y Escultura. Museo de Bellas Artes de Buenos Aires. Museo de Arte de Puerto Rico,
1964 La encajera de Vermeer, Museo de Arte Moderno de Bogotá","1988 Beatriz González Una pintora de Provincia Carlos Valencia Editores
1977 Los muebles de Beatriz González Marta Traba Museo de Arte Moderno Bogotá
1975 Historia del Arte colombiano Salvat Editores Bogotá-Barcelona Volumen V Fascículo 73",BG_FUENTES_ENCAJERA.TIFF,Óleo sobre lienzo,Desconocido
64,1960-1969,https://bga.uniandes.edu.co/catalogo/files/original/43b278cfb4f8a0c13f4d8a20981d1092.jpg,Encajera en la playa 02.jpg,,Encajera en la playa n. 2,,Beatriz González,,,1964,1964-01-01T00:00:00Z,Maestro Angulo,,100 x 85 cm,obra,"1984 Beatriz González Exposición Retrospectiva 1962-1984 Museo de Arte Moderno de Bogotá,
1965 Exhibición Colección permanente. Museo de Arte Moderno de Bogotá,
1964 La encajera de Vermeer, Museo de Arte Moderno de Bogotá","1988 Beatriz González Una pintora de Provincia Carlos Valencia Editores,
1984 Beatriz González Exposición Retrospectiva 1962-1984 Museo de Arte Moderno de Bogotá",BG_FUENTES_ENCAJERA.TIFF,Óleo sobre lienzo,Museo de Arte Moderno de Bogotá
65,1960-1969,https://bga.uniandes.edu.co/catalogo/files/original/dcd52367111b56d02f3002eb83a4d29d.JPG,Encajera foto inversee.JPG,,Encajera foto inversée,,Beatriz González,,,1964,1964-01-01T00:00:00Z,Maestro Angulo,,85 x 100 cm,obra,"1991 Artistas Santandereanos en la Década de 1960, Banco de la República-Museo de arte Moderno de Bucaramanga.
1984 Beatriz González Exposición Retrospectiva 1962-1984 Museo de Arte Moderno de Bogotá,
1964 Salón de Pintoras. IV Festival de Arte, Cali. Segundo Premio de Salón de Pintoras de Cali,
1964 La encajera de Vermeer, Museo de Arte Moderno de Bogotá","2005 Beatriz González Villegas Editores – Seguros Bolívar,
1991 Catálogo Artistas Santandereanos en la Década de 1960, Banco de la República-Museo de arte Moderno de Bucaramanga,
1988 Beatriz González Una pintora de Provincia Carlos Valencia Editores ,
1984 Beatriz González Exposición Retrospectiva 1962-1984 Museo de Arte Moderno de Bogotá,
1977 Los muebles de Beatriz González Marta Traba Museo de Arte Moderno Bogotá ,
1975 Historia del Arte colombiano Salvat Editores Bogotá-Barcelona Volumen V Fascículo 73",BGfuentes062.tif,Óleo sobre lienzo,"Daniel Ripoll, Bogotá"
66,1960-1969,https://bga.uniandes.edu.co/catalogo/files/original/c67d3f7e67c8833a2170e8c398d83c4d.JPG,Encajera mona.JPG,,Encajera mona,,Beatriz González,,,1964,1964-01-01T00:00:00Z,Maestro Angulo,,100 x 85 cm,obra,"1994 Beatriz González. Retrospectiva Museo de Bellas Artes, Caracas
1984 Beatriz González Exposición Retrospectiva 1962-1984 Museo de Arte Moderno de Bogotá 
1976 Retrospectiva (un inventario) Museo de La Tertulia, 
1964 La encajera de Vermeer, Museo de Arte Moderno de Bogotá","2000 Espacios Plásticos contemporáneos. Luis Fernando Valencia.,
1988 Beatriz González Una pintora de Provincia Carlos Valencia Editores 
1977 Los muebles de Beatriz González Marta Traba Museo de Arte Moderno Bogotá 
1975 Historia del Arte colombiano Salvat Editores Bogotá-Barcelona Volumen V Fascículo 73,
1974 Apuntes para la historia extensa. Tomo I. Jaime Ardila,",BG_FUENTES_ENCAJERA.TIFF,Óleo sobre lienzo,Herederos de Manuel Ocaña / Bogotá
67,1960-1969,https://bga.uniandes.edu.co/catalogo/files/original/a909dd3bcae6d11fe1128a31c72dcf6b.JPG,Encajera Nicolas de Stael.JPG,,Encajera Nicolas de Staël,,Beatriz González,,,1964,1964-01-01T00:00:00Z,Maestro Angulo,,70 x 50 cm,obra,"1984 Beatriz González Exposición Retrospectiva 1962-1984 Museo de Arte Moderno de Bogotá,
1964 La encajera de Vermeer, Museo de Arte Moderno de Bogotá",1988 Beatriz González Una pintora de Provincia Carlos Valencia Editores,BG_FUENTES_ENCAJERA.TIFF,Óleo sobre lienzo,"Beatriz de Camacho, Bogotá"
68,1960-1969,,,,La última Vermeeriana,,Beatriz González,,,1964,1964-01-01T00:00:00Z,,,120 x100 cm,obra,,Mencionado en 1988 Beatriz González Una pintora de Provincia Carlos Valencia Editores,,Óleo sobre lienzo,Desconocido
69,1960-1969,,,,Los sombreros de la Rendición de Breda no. 1,,Beatriz González,,,1964,1964-01-01T00:00:00Z,,,100 x 120 cms,obra,,Mencionado en 1988 Beatriz González Una pintora de Provincia Carlos Valencia Editores,,Óleo sobre lienzo,"Herederos Dr Diego Medina, Bogotá"
70,1960-1969,,,,Los sombreros de la Rendición de Breda no. 2,,Beatriz González,,,1964,1964-01-01T00:00:00Z,,,100 x 120 cms,obra,,Mencionado en 1988 Beatriz González Una pintora de Provincia Carlos Valencia Editores,,Óleo sobre lienzo,"Hermana de Álvaro Marín, Cali"
72,1960-1969,https://bga.uniandes.edu.co/catalogo/files/original/68031a40fd4949bbfe1de453b4f6709a.JPG,Un busto a la encajera del imperio.JPG,,Un busto a la encajera del imperio,,Beatriz González,,,1964,1964-01-01T00:00:00Z,Maestro Angulo,,85 x100 cm,obra,"1984 Beatriz González Exposición Retrospectiva 1962-1984 Museo de Arte Moderno de Bogotá,
1964 La encajera de Vermeer, Museo de Arte Moderno de Bogotá","1988 Beatriz González Una pintora de Provincia Carlos Valencia Editores 
1977 Los muebles de Beatriz González Marta Traba Museo de Arte Moderno Bogotá 
1975 Historia del Arte colombiano Salvat Editores Bogotá-Barcelona Volumen V Fascículo 73",BG_FUENTES_ENCAJERA.TIFF,Óleo sobre lienzo,Enrique Ogliastri / España
73,1960-1969,https://bga.uniandes.edu.co/catalogo/files/original/dadc9e765fc2d02f8b3f7157df6aed66.JPG,Vermeeriana 01.JPG,,Vermeeriana I,,Beatriz González,,,1964,1964-01-01T00:00:00Z,Desconocido,,85 x100 cm,obra,"1984 Beatriz González Exposición Retrospectiva 1962-1984 Museo de Arte Moderno de Bogotá,
1976 Retrospectiva (un inventario) Museo La Tertulia, Cali, Galería de la Oficina, Medellín,","2005 Beatriz González Villegas Editores – Seguros Bolívar,
1988 Beatriz González Una pintora de Provincia Carlos Valencia Editores",,Óleo sobre lienzo,Andrés Pantoja y señora
74,1960-1969,https://bga.uniandes.edu.co/catalogo/files/original/72e48a1dfb0b2e7a5cdde03c77b35b96.JPG,Vermeeriana 02.JPG,,Vermeeriana II,,Beatriz González,,,1964,1964-01-01T00:00:00Z,Desconocido,,70 x 120,obra,"1994 Beatriz González. Retrospectiva Museo de Bellas Artes, Caracas
1984 Beatriz González Exposición Retrospectiva 1962-1984 Museo de Arte Moderno de Bogotá
1976 Retrospectiva (un inventario) Museo La Tertulia, Cali",1988 Beatriz González Una pintora de Provincia Carlos Valencia Editores,",",Óleo sobre lienzo,Pilar Caballero / Bogotá
75,1960-1969,https://bga.uniandes.edu.co/catalogo/files/original/db3bcb35b17fe0c0278605e8dd260fcf.JPG,Vermeeriana 05.JPG,,Vermeeriana V,,Beatriz González,,,1964,1964-01-01T00:00:00Z,Óscar Monsalve,,85 x100 cm,obra,"1965 Beatriz González. Museo de Arte Moderno La Tertulia, Cali",2005 Beatriz González Villegas Editores – Seguros Bolívar,,Óleo sobre lienzo,David Feferbaum y señora
76,1960-1969,,,,Vermeeriana asomada al paisaje,,Beatriz González,,,1964,1964-01-01T00:00:00Z,Óscar Monsalve,,90 x100 cm,obra,"2011 Beatriz González La Comedia y la Tragedia MAMM, Medellín,
1964 Salón Intercol de pintura joven. Museo de Arte Moderno de Bogotá., Mención de honor
1964 Variaciones de Vermeer, Museo de Arte Moderno de Bogotá","2011 Catálogo Beatriz González La Comedia y la Tragedia MAMM, Medellín,
2005 Beatriz González Villegas Editores – Seguros Bolívar,
1988 Beatriz González Una pintora de Provincia Carlos Valencia Editores,
1974 Apuntes para la historia extensa. Tomo I. Jaime Ardila,",BGfuentes062.tif,Óleo sobre lienzo,"Federico Moreno, Medellín"
77,1960-1969,https://bga.uniandes.edu.co/catalogo/files/original/b2c121fac198af1b69e66b364e24f9b0.JPG,Vermeeriana sentada.JPG,,Vermeeriana sentada,,Beatriz González,,,1964,1964-01-01T00:00:00Z,Juan Rodríguez Varón,,85 x100 cm,obra,"2011 Beatriz González La Comedia y la Tragedia MAMM, Medellín,
1964 XVI Salón Nacional de Artistas. Museo Nacional de Colombia.","2011 Catálogo Beatriz González La Comedia y la Tragedia MAMM, Medellín
1988 Beatriz González Una pintora de Provincia Carlos Valencia Editores",,Óleo sobre lienzo,"2014 compra Desconocido/ Lloreda; Beatriz Salazar, Bogotá"
78,1960-1969,https://bga.uniandes.edu.co/catalogo/files/original/fc28ac81f75a0e538af39a3703fccafb.JPG,El sofa.JPG,,El sofá,,Beatriz González,,,1965,1965-01-01T00:00:00Z,Maestro Angulo,,100x85cm,obra,"1965 Beatriz González Museo La Tertulia, Cali",1988 Beatriz González Una pintora de Provincia Carlos Valencia Editores,,Óleo sobre lienzo,Marisa Bruschi
79,1960-1969,https://bga.uniandes.edu.co/catalogo/files/original/c6674cc2a89b5a42b9aed667081a6b6f.JPG,En el prado 2.JPG,,En El Prado No2,,Beatriz González,,,1965,1965-01-01T00:00:00Z,Desconocido,,100 x 85 cms,obra,"1965 Beatriz González Museo La Tertulia, Cali",1988 Beatriz González Una pintora de Provincia Carlos Valencia Editores,,Óleo sobre lienzo,Perteneció a Clemencia y Luis Lucena
80,1960-1969,,,,Ethel Merman niña,,Beatriz González,,,1965,1965-01-01T00:00:00Z,,,100x85cm,obra,"1965 Beatriz González Museo La Tertulia, Cali","Mencionada en 1988 Beatriz González Una pintora,de Provincia Carlos Valencia,Editores",,Óleo sobre lienzo,Posiblemente Diego Medina
81,1960-1969,https://bga.uniandes.edu.co/catalogo/files/original/aabbd6b97427e7d7d66196d1fdc02374.JPG,Infanta 1.JPG,,Infanta No 1,,Beatriz González,,,1965,1965-01-01T00:00:00Z,Maestro Angulo,,70x80cm,obra,"1965 Beatriz González Museo La Tertulia, Cali","1988 Beatriz González Una pintora de Provincia Carlos Valencia,Editores",,Óleo sobre lienzo,Desconocido; Perteneció a Clemencia y Luis Lucena
82,1960-1969,,,,Infanta No 2,,Beatriz González,,,1965,1965-01-01T00:00:00Z,,,70x80cm,obra,1976 Beatriz González Un inventario. Museo de Arte Moderno La Tertulia,"Mencionado en 1988 Beatriz González Una pintora de Provincia Carlos Valencia,Editores",,Óleo sobre lienzo,Desconocido; Antonio Roda y Señora
83,1960-1969,https://bga.uniandes.edu.co/catalogo/files/original/af43ee92e1f42f3a01b6e1eced06d188.JPG,Nina ingravida.JPG,,La niña ingrávida,,Beatriz González,,,1965,1965-01-01T00:00:00Z,Maestro Angulo,,85x100 cm,obra,"2012 Artistas Andinos en la colección del MAC, Galería Espacio Alterno 
2010 Exposición Sala de exposiciones Colsubsidio Parque Nacional, Colombia
2005 Figuración Representación, MAC, Bogotá. 
1976 Beatriz González Un Inventario. Museo La Tertulia
1965 Beatriz González Museo La Tertulia, Cali","2012 Catálogo Artistas Andinos en la colección del MAC, Galería Espacio Alterno
2005 Catálogo Figuración Representación, MAC, Bogotá. ,",,Óleo sobre lienzo,"Museo de Arte Contemporáneo Minuto de Dios, Bogotá"
84,1960-1969,https://bga.uniandes.edu.co/catalogo/files/original/64002932ee9fa8fe4bb7349fcd3b42a5.JPG,Los Suicidas 1.JPG,,Los Suicidas del Sisga No 1,,Beatriz González,,,1965,1965-01-01T00:00:00Z,Óscar Monsalve,,120x100cm,obra,"2015 The world goes Pop. Tate Modern.
2011-2012 Beatriz González La comedia y la Tragedia. Retrospectiva. MAMM Medellín. 
1998 Señor Presidente, qué honor estar con usted en este momento histórico. 1965-1997. Nueva York: El Museo del Barrio,
1984 Beatriz González. Retrospectiva 1962-1984. Museo de Arte Moderno de Bogotá.
1976 Beatriz González Un inventario. Museo de Arte Moderno La Tertulia, Cali.,
1965 XVII Salón de artistas nacionales. Premio especial compartido.","2014  Los Suicidas del Sisga Nº 1, Beatriz González. ARCADIA - periodismo cultural, No. 100, 27 de enero de 2014. Especial: Arcadia 100,
2011 Catálogo Beatriz González La Comedia y la Tragedia MAMM, Medellín
2005 Beatriz González Villegas Editores – Seguros Bolívar
1999 Las diez mejores obras del siglo XX en Colombia. Revista Credencial Historia, marzo de 1998 Señor Presidente, qué honor estar con usted en este momento histórico. 1965-1997. Nueva York: El Museo del Barrio
1988 Beatriz González Una pintora de Provincia Carlos Valencia Editores
1977 Los muebles de Beatriz González. Traba, Marta. Museo de Arte Moderno de Bogotá.
1977 Historia del Arte Colombiano. Salvat Editores S.A.
1974 Apuntes para la historia extensa. Tomo I. Jaime Ardila.","BG_FUENTES_SUICIDAS_1.TIFF,BG_FUENTES_SUICIDAS_1.TIFF,BG_FUENTES_SUICIDAS_1.TIFF",Óleo sobre lienzo,"Colección Halle Texas  Perteneció a Paula Arenas, Bogotá"
85,1960-1969,https://bga.uniandes.edu.co/catalogo/files/original/17d7a69fba70ab45aa71514b68a83ced.JPG,Los Suicidas del Sisga 2.JPG,,Los Suicidas del Sisga No 2,,Beatriz González,,,1965,1965-01-01T00:00:00Z,Laura Imery,,120x100cm,obra,"2017-2018 Beatriz González 1965-2017 CAPC Bordeaux; Palacio Velázquez Museo Nacional Centro de Arte Reina Sofía, Madrid; KW Instituto de Arte Contemporáneo, Berlin.
2016 Beatriz González El Segundo Original, Museo La tertulia, Cali
2015 The world goes Pop. Tate Modern.
2011 Beatriz González La comedia y la Tragedia. Retrospectiva. Museo de Arte Moderno de Medellín.
1996 Colectiva 23 artistas. Museo de Arte La Tertulia.
1994-5 El color de la muerte. Museo de Arte Moderno La Tertulia, Cali, Galería Garcés Velásquez. Sala de Arte Suramericana, Medellín.
1986 Artistas Colombianos en la Colección del Museo de Arte de Cali. Cámara de Comercio de Cali
1984 Beatriz González. Retrospectiva 1962-1984. Museo de Arte Moderno de Bogotá.
1976 Beatriz González (un inventario).  Museo de Arte la Tertulia, Cali
1965 Beatriz González Museo La Tertulia, Cali","2017-2018 Catálogo Beatriz González 1965-2017 CAPC Bordeaux; Palacio Velázquez Museo Nacional Centro de Arte Reina Sofía, Madrid; KW Instituto de Arte Contemporáneo, Berlin.
2011 Catálogo Beatriz González La comedia y la Tragedia. Retrospectiva. Museo de Arte Moderno de Medellín
2005 Beatriz González Villegas Editores – Seguros Bolívar,
1994-5 Catálogo El color de la muerte. Museo de Arte Moderno La Tertulia, Cali, Galería Garcés Velásquez. Sala de Arte Suramericana, Medellín.
1988 Beatriz González Una pintora de Provincia Carlos Valencia Editores.","BG_FUENTES_SUICIDAS_1.TIFF,BG_FUENTES_SUICIDAS_1.TIFF,BG_FUENTES_SUICIDAS_1.TIFF",Óleo sobre lienzo,"Museo La Tertulia, Cali. Perteneció a Maritza Uribe de Urdinola."
86,1960-1969,https://bga.uniandes.edu.co/catalogo/files/original/869474a242a7ffe7161a4bf4be2a5223.JPG,Los Suicidas del Sisga 3.JPG,,Los Suicidas del Sisga No 3,,Beatriz González,,,1965,1965-01-01T00:00:00Z,Óscar Monsalve,,100x85cm,obra,"2015 The world goes Pop. Tate Modern, Londres.
2011-2012 Beatriz González La comedia y la Tragedia. MAMM Medellín.
2006 Marca Registrada. Museo Nacional de Colombia, Bogotá.
2000 Heterotopías: Medio siglo sin lugar (1916-1968) (Versiones del Sur: cinco propuestas en torno al arte en Latinoamérica). Centro de Arte Reina Sofia.
1998 Sr. Presidente, es un honor. Museo del Barrio, Nueva York.
1994 Beatriz González. Retrospectiva. Museo de Bellas Artes de Caracas.
1984 Beatriz González. Retrospectiva 1962-1984. Museo de Arte Moderno de Bogotá.
1977 Álvaro Barrios-Beatriz González. Museo de Arte Moderno de Bogotá.
1976 Beatriz González, un inventario. Museo de Arte La Tertulia, Cali.
1972 Beatriz González. Heliograbados. Ciudad Solar, Cali
1971 Tren de la cultura Exposición Itinerante. Instituto Colombiano de Cultura.
1965 Beatriz González Museo La Tertulia, Cali","2011 Catálogo Beatriz González La comedia y la Tragedia. Retrospectiva. Museo de Arte Moderno de Medellín.
2005 Beatriz González Villegas Editores – Seguros Bolívar
2000 Encuentros plásticos contemporáneos. Universidad Nacional de Colombia. Sede Medellín. Valencia Restrepo, Luis Fernando
1994 Catálogo Beatriz González. Retrospectiva. Museo de Bellas Artes, Caracas.
1988 Beatriz González Una pintora de Provincia Carlos Valencia Editores
1976 Carátula de La tradición de la Pobreza. Juan Gustavo Cobo Borda
1974 Apuntes para la historia extensa. Tomo I. Jaime Ardila,","BG_FUENTES_SUICIDAS_1.TIFF,",Óleo sobre lienzo,"Museo Nacional de Colombia, Bogotá No de registro 3559"
