obra_id|obra_url|obra_title|obra_date|obra_medium|obra_format|referente_id|referente_url|referente_title|referente_date|referente_publisher
1074|https://bga.uniandes.edu.co/catalogo/api/items/1074|Boceto de Dolores|2000|80x80 cms|Sanguina sobre papel|2088|https://bga.uniandes.edu.co/catalogo/api/items/2088|"Recorte de periódico con la noticia ""Colombia, un país secuestrado"""|31/05/1999|Periódico EL TIEMPO
1075|https://bga.uniandes.edu.co/catalogo/api/items/1075|Dolores|2000|150x150 cm|Óleo sobre tela|2086|https://bga.uniandes.edu.co/catalogo/api/items/2086|"Recorte de periódico con la noticia ""Bajas temperaturas afectan a secuestrados en Jamundí"""|07/06/1999|Periódico EL TIEMPO
1075|https://bga.uniandes.edu.co/catalogo/api/items/1075|Dolores|2000|150x150 cm|Óleo sobre tela|2087|https://bga.uniandes.edu.co/catalogo/api/items/2087|" Recorte de periódico con la noticia ""Fuerza especial para el Caguán"" "|12/03/1999|
1075|https://bga.uniandes.edu.co/catalogo/api/items/1075|Dolores|2000|150x150 cm|Óleo sobre tela|2088|https://bga.uniandes.edu.co/catalogo/api/items/2088|"Recorte de periódico con la noticia ""Colombia, un país secuestrado"""|31/05/1999|Periódico EL TIEMPO
1076|https://bga.uniandes.edu.co/catalogo/api/items/1076|Enterradores|2000|120x205cm|Óleo sobre tela|2089|https://bga.uniandes.edu.co/catalogo/api/items/2089|"Recorte de periódico con la noticia ""¿Por qué tiene que ser Barranca?"""|07/06/1998|Periódico EL TIEMPO
1076|https://bga.uniandes.edu.co/catalogo/api/items/1076|Enterradores|2000|120x205cm|Óleo sobre tela|2090|https://bga.uniandes.edu.co/catalogo/api/items/2090|"Recorte de periódico con la noticia ""Indagatoria a 6 oficiales (r) por masacre en Barranca"""|19/04/2006|Periódico EL TIEMPO
1076|https://bga.uniandes.edu.co/catalogo/api/items/1076|Enterradores|2000|120x205cm|Óleo sobre tela|2091|https://bga.uniandes.edu.co/catalogo/api/items/2091|"Recorte de periódico con la imagen "" Policía a merced absoluta de los insurgentes"""|24/04/1999|Periódico EL TIEMPO
1076|https://bga.uniandes.edu.co/catalogo/api/items/1076|Enterradores|2000|120x205cm|Óleo sobre tela|2092|https://bga.uniandes.edu.co/catalogo/api/items/2092|"Recorte de periódico con la noticia ""Caldono busca ayuda para salir de las ruinas"""|20/02/1997|Periódico EL TIEMPO
1077|https://bga.uniandes.edu.co/catalogo/api/items/1077|Boceto Pescador pescado|2000|25x 25 cm|Carboncillo sobre papel|2093|https://bga.uniandes.edu.co/catalogo/api/items/2093|"Recorte de periódico con la noticia ""En Morales: 'Pescaron' un cadáver"""||
1078|https://bga.uniandes.edu.co/catalogo/api/items/1078|Pescador pescado|2000|120x205 cm|Óleo sobre lienzo|2093|https://bga.uniandes.edu.co/catalogo/api/items/2093|"Recorte de periódico con la noticia ""En Morales: 'Pescaron' un cadáver"""||
1078|https://bga.uniandes.edu.co/catalogo/api/items/1078|Pescador pescado|2000|120x205 cm|Óleo sobre lienzo|2080|https://bga.uniandes.edu.co/catalogo/api/items/2080|Recorte de periódico con la imagen de un venado||
1079|https://bga.uniandes.edu.co/catalogo/api/items/1079|Predicadores|2000|120x205cm|Carboncillo y pastel sobre lienzo|2094|https://bga.uniandes.edu.co/catalogo/api/items/2094|"Recorte de periódico con la noticia ""Terence Freitas, uno de los tres estadounidenses asesinados..."""|07/03/1999|Periódico EL TIEMPO
1079|https://bga.uniandes.edu.co/catalogo/api/items/1079|Predicadores|2000|120x205cm|Carboncillo y pastel sobre lienzo|2095|https://bga.uniandes.edu.co/catalogo/api/items/2095|"Recorte de periódico con noticia ""Cae sindicado de crimen de indigenistas"""|12/03/2002|
1079|https://bga.uniandes.edu.co/catalogo/api/items/1079|Predicadores|2000|120x205cm|Carboncillo y pastel sobre lienzo|2096|https://bga.uniandes.edu.co/catalogo/api/items/2096|"Recorte de periódico con la noticia "" De la barbarie a la insensatez"""|26/12/1999|Periódico EL TIEMPO
1080|https://bga.uniandes.edu.co/catalogo/api/items/1080|Empalizada|2001|120x205 cms|Óleo sobre tela|2087|https://bga.uniandes.edu.co/catalogo/api/items/2087|" Recorte de periódico con la noticia ""Fuerza especial para el Caguán"" "|12/03/1999|
1080|https://bga.uniandes.edu.co/catalogo/api/items/1080|Empalizada|2001|120x205 cms|Óleo sobre tela|2021|https://bga.uniandes.edu.co/catalogo/api/items/2021|Icono de la mudflap girl ||
1082|https://bga.uniandes.edu.co/catalogo/api/items/1082|La fiesta de Rufina|2001|150x150cm|Óleo sobre tela|1083|https://bga.uniandes.edu.co/catalogo/api/items/1083|Boceto La fiesta de Rufina|2001|
1082|https://bga.uniandes.edu.co/catalogo/api/items/1082|La fiesta de Rufina|2001|150x150cm|Óleo sobre tela|2098|https://bga.uniandes.edu.co/catalogo/api/items/2098|"Recorte de periódico con la noticia ""La fiesta de Rufina terminó en masacre"""|24/01/1994|Periódico EL TIEMPO
1083|https://bga.uniandes.edu.co/catalogo/api/items/1083|Boceto La fiesta de Rufina|2001|pendiente|Lápiz sobre papel|2098|https://bga.uniandes.edu.co/catalogo/api/items/2098|"Recorte de periódico con la noticia ""La fiesta de Rufina terminó en masacre"""|24/01/1994|Periódico EL TIEMPO
1083|https://bga.uniandes.edu.co/catalogo/api/items/1083|Boceto La fiesta de Rufina|2001|pendiente|Lápiz sobre papel|2099|https://bga.uniandes.edu.co/catalogo/api/items/2099|"Recorte de prensa con la noticia ""Millonaria recompensa"""|26/02/2000|Periódico EL TIEMPO
1082|https://bga.uniandes.edu.co/catalogo/api/items/1082|La fiesta de Rufina|2001|150x150cm|Óleo sobre tela|2099|https://bga.uniandes.edu.co/catalogo/api/items/2099|"Recorte de prensa con la noticia ""Millonaria recompensa"""|26/02/2000|Periódico EL TIEMPO
1085|https://bga.uniandes.edu.co/catalogo/api/items/1085|Ventana entreabierta|2001|150x150cm|Óleo sobre tela|2100|https://bga.uniandes.edu.co/catalogo/api/items/2100|"Recorte de periódico con la imagen ""Rostros tristes se vieron ayer en la despedida de los 17 alumnos que perecieron..."""|11/11/1998|Periódico EL TIEMPO
1085|https://bga.uniandes.edu.co/catalogo/api/items/1085|Ventana entreabierta|2001|150x150cm|Óleo sobre tela|2101|https://bga.uniandes.edu.co/catalogo/api/items/2101|"Recorte de periódico con la noticia ""Sepultado el secretario de Apartadó"""|12/10/1995|Periódico EL TIEMPO
1084|https://bga.uniandes.edu.co/catalogo/api/items/1084|Boceto Ventana entreabierta|2001|70x100cm|Sanguina sobre papel|1085|https://bga.uniandes.edu.co/catalogo/api/items/1085|Ventana entreabierta|2001|
1084|https://bga.uniandes.edu.co/catalogo/api/items/1084|Boceto Ventana entreabierta|2001|70x100cm|Sanguina sobre papel|2100|https://bga.uniandes.edu.co/catalogo/api/items/2100|"Recorte de periódico con la imagen ""Rostros tristes se vieron ayer en la despedida de los 17 alumnos que perecieron..."""|11/11/1998|Periódico EL TIEMPO
1084|https://bga.uniandes.edu.co/catalogo/api/items/1084|Boceto Ventana entreabierta|2001|70x100cm|Sanguina sobre papel|2101|https://bga.uniandes.edu.co/catalogo/api/items/2101|"Recorte de periódico con la noticia ""Sepultado el secretario de Apartadó"""|12/10/1995|Periódico EL TIEMPO
1087|https://bga.uniandes.edu.co/catalogo/api/items/1087|Papel de colgadura Predicadores|2002|199x51.5 cm c/u|Serigrafía sobre papel. Taller arte Dos Gráfico|2096|https://bga.uniandes.edu.co/catalogo/api/items/2096|"Recorte de periódico con la noticia "" De la barbarie a la insensatez"""|26/12/1999|Periódico EL TIEMPO
1089|https://bga.uniandes.edu.co/catalogo/api/items/1089|Identidad con mascarilla|2002|61x55 cm|Óleo sobre tela|1092|https://bga.uniandes.edu.co/catalogo/api/items/1092|Mascarilla de Beatriz González (Molde realizado por Alejandro Hernández)|2002|
1093|https://bga.uniandes.edu.co/catalogo/api/items/1093|Naya|2002|30x30x80cms c/u|Serigrafía en taburete de madera, 16 sillas. Taller Arte Dos Gráfico|2102|https://bga.uniandes.edu.co/catalogo/api/items/2102|"Recortes de periódico con la noticia ""'Paras' confiesan masacre en Naya"" "|14/02/2001|Periódico EL TIEMPO 
1093|https://bga.uniandes.edu.co/catalogo/api/items/1093|Naya|2002|30x30x80cms c/u|Serigrafía en taburete de madera, 16 sillas. Taller Arte Dos Gráfico|2103|https://bga.uniandes.edu.co/catalogo/api/items/2103|"Recorte de periódico con la noticia ""Dos años de masacre del Naya"""|12/04/2003|Periódico EL TIEMPO
1093|https://bga.uniandes.edu.co/catalogo/api/items/1093|Naya|2002|30x30x80cms c/u|Serigrafía en taburete de madera, 16 sillas. Taller Arte Dos Gráfico|2104|https://bga.uniandes.edu.co/catalogo/api/items/2104|"Recorte de periódico con la noticia ""Condenan a Nación por masacre del Naya"""|14/10/2008|Periódico EL TIEMPO
1093|https://bga.uniandes.edu.co/catalogo/api/items/1093|Naya|2002|30x30x80cms c/u|Serigrafía en taburete de madera, 16 sillas. Taller Arte Dos Gráfico|2105|https://bga.uniandes.edu.co/catalogo/api/items/2105|"Recorte de periódico con la noticia ""Masacrados excursionistas"" 
"|14/02/2001|Periódico EL TIEMPO
1108|https://bga.uniandes.edu.co/catalogo/api/items/1108|Automascarilla 2|2003|38x25cm|Óleo y lápiz sobre papel de fique|1092|https://bga.uniandes.edu.co/catalogo/api/items/1092|Mascarilla de Beatriz González (Molde realizado por Alejandro Hernández)|2002|
1113|https://bga.uniandes.edu.co/catalogo/api/items/1113|Verónica 2|2003|30x30 cm|Óleo sobre tela|1092|https://bga.uniandes.edu.co/catalogo/api/items/1092|Mascarilla de Beatriz González (Molde realizado por Alejandro Hernández)|2002|
1114|https://bga.uniandes.edu.co/catalogo/api/items/1114|Verónica 3|2003|30x30 cm|Óleo sobre tela|1092|https://bga.uniandes.edu.co/catalogo/api/items/1092|Mascarilla de Beatriz González (Molde realizado por Alejandro Hernández)|2002|
1115|https://bga.uniandes.edu.co/catalogo/api/items/1115|Verónica 4|2003|30x30 cm|Óleo sobre tela|1092|https://bga.uniandes.edu.co/catalogo/api/items/1092|Mascarilla de Beatriz González (Molde realizado por Alejandro Hernández)|2002|
1112|https://bga.uniandes.edu.co/catalogo/api/items/1112|Verónica 1|2003|30x30 cm|Óleo sobre tela|1092|https://bga.uniandes.edu.co/catalogo/api/items/1092|Mascarilla de Beatriz González (Molde realizado por Alejandro Hernández)|2002|
1116|https://bga.uniandes.edu.co/catalogo/api/items/1116|Verónica 5|2003|30x30 cm|Óleo sobre tela|1092|https://bga.uniandes.edu.co/catalogo/api/items/1092|Mascarilla de Beatriz González (Molde realizado por Alejandro Hernández)|2002|
1116|https://bga.uniandes.edu.co/catalogo/api/items/1116|Verónica 5|2003|30x30 cm|Óleo sobre tela|1092|https://bga.uniandes.edu.co/catalogo/api/items/1092|Mascarilla de Beatriz González (Molde realizado por Alejandro Hernández)|2002|
1109|https://bga.uniandes.edu.co/catalogo/api/items/1109|Automascarilla 3|2003|38x25cm|Óleo y lápiz sobre papel de fique|1092|https://bga.uniandes.edu.co/catalogo/api/items/1092|Mascarilla de Beatriz González (Molde realizado por Alejandro Hernández)|2002|
1110|https://bga.uniandes.edu.co/catalogo/api/items/1110|Automascarilla 4|2003|38x25cm|Óleo y lápiz sobre papel de fique|1092|https://bga.uniandes.edu.co/catalogo/api/items/1092|Mascarilla de Beatriz González (Molde realizado por Alejandro Hernández)|2002|
1111|https://bga.uniandes.edu.co/catalogo/api/items/1111|Automascarilla 5|2003|30x25cm|Óleo y lápiz sobre papel |1092|https://bga.uniandes.edu.co/catalogo/api/items/1092|Mascarilla de Beatriz González (Molde realizado por Alejandro Hernández)|2002|
1101|https://bga.uniandes.edu.co/catalogo/api/items/1101|El cojín de seda|2003|44x45 cm|Óleo sobre tela|1092|https://bga.uniandes.edu.co/catalogo/api/items/1092|Mascarilla de Beatriz González (Molde realizado por Alejandro Hernández)|2002|
1107|https://bga.uniandes.edu.co/catalogo/api/items/1107|Automascarilla 1|2003|38x25cm|Óleo y lápiz sobre papel de fique|1092|https://bga.uniandes.edu.co/catalogo/api/items/1092|Mascarilla de Beatriz González (Molde realizado por Alejandro Hernández)|2002|
1123|https://bga.uniandes.edu.co/catalogo/api/items/1123|Mascarilla verde|2004|79x52 cm|Óleo sobre papel|1092|https://bga.uniandes.edu.co/catalogo/api/items/1092|Mascarilla de Beatriz González (Molde realizado por Alejandro Hernández)|2002|
1121|https://bga.uniandes.edu.co/catalogo/api/items/1121|Mascarilla naranja|2004|79x25 cms|Óleo sobre papel|1092|https://bga.uniandes.edu.co/catalogo/api/items/1092|Mascarilla de Beatriz González (Molde realizado por Alejandro Hernández)|2002|
1122|https://bga.uniandes.edu.co/catalogo/api/items/1122|Mascarilla resplandeciente|2004|45x45 cms|Óleo sobre tela|1092|https://bga.uniandes.edu.co/catalogo/api/items/1092|Mascarilla de Beatriz González (Molde realizado por Alejandro Hernández)|2002|
1100|https://bga.uniandes.edu.co/catalogo/api/items/1100|Amarilis|2003|44x45 cm|Óleo sobre tela|1092|https://bga.uniandes.edu.co/catalogo/api/items/1092|Mascarilla de Beatriz González (Molde realizado por Alejandro Hernández)|2002|
1103|https://bga.uniandes.edu.co/catalogo/api/items/1103|Las 18 casitas|2003|150x150 cm|Óleo sobre tela|2106|https://bga.uniandes.edu.co/catalogo/api/items/2106|"Recorte de periódico con la noticia "" En las 16 casuchas de Santo Domingo..."""|19/01/2003|Periódico EL TIEMPO
1103|https://bga.uniandes.edu.co/catalogo/api/items/1103|Las 18 casitas|2003|150x150 cm|Óleo sobre tela|2107|https://bga.uniandes.edu.co/catalogo/api/items/2107|"Recorte de periódico con la noticia "" Condena de seis años a pilotos de FAC por caso Santo Domingo"""|22/09/2007|Periódico EL TIEMPO
1103|https://bga.uniandes.edu.co/catalogo/api/items/1103|Las 18 casitas|2003|150x150 cm|Óleo sobre tela|2108|https://bga.uniandes.edu.co/catalogo/api/items/2108|"Recorte de periódico con la noticia "" El verdadero 'fallo' del FBI"""|23/01/2003|Periódico EL TIEMPO
1104|https://bga.uniandes.edu.co/catalogo/api/items/1104|Paisaje pendiente Boceto 1|2003|30x30 cm|Óleo sobre tela|2109|https://bga.uniandes.edu.co/catalogo/api/items/2109|"Recorte de periódico con la noticia ""Encuentran fosas comunes"""|06/06/2000|Periódico EL TIEMPO
1119|https://bga.uniandes.edu.co/catalogo/api/items/1119|Yo les dije que no fueran|2003|150x150 cm|Óleo sobre tela|2110|https://bga.uniandes.edu.co/catalogo/api/items/2110|"Recorte de periódico con imagen ""A pesar de la lluvia, no faltaron los avezados que subieron a la chiva..."""|17/03/2001|Periódico EL TIEMPO
1120|https://bga.uniandes.edu.co/catalogo/api/items/1120|El jaguar del guayabero|2004|45x150 cm|Óleo sobre tela|2110|https://bga.uniandes.edu.co/catalogo/api/items/2110|"Recorte de periódico con imagen ""A pesar de la lluvia, no faltaron los avezados que subieron a la chiva..."""|17/03/2001|Periódico EL TIEMPO
1124|https://bga.uniandes.edu.co/catalogo/api/items/1124|Viaje de invierno / Velación con mascarilla|2004|45x150 cm|Óleo sobre tela|2111|https://bga.uniandes.edu.co/catalogo/api/items/2111|"Recorte de periódico con la noticia ""Detenidos 18 militares por presuntos asesinatos en Antioquia"""|06/07/2006|Periódico EL TIEMPO
1139|https://bga.uniandes.edu.co/catalogo/api/items/1139|Caja Quinta Piedad|2006|N/A|Tinta sobre cajas de madera|2112|https://bga.uniandes.edu.co/catalogo/api/items/2112|"Recorte de periódico con la noticia ""Asesinada la ilusión de 'los gomelos'"""|13/07/2003|Periódico EL TIEMPO
1137|https://bga.uniandes.edu.co/catalogo/api/items/1137|Boceto Quinta Piedad|2005|N/A|Carboncillo sobre papel japones|2112|https://bga.uniandes.edu.co/catalogo/api/items/2112|"Recorte de periódico con la noticia ""Asesinada la ilusión de 'los gomelos'"""|13/07/2003|Periódico EL TIEMPO
1140|https://bga.uniandes.edu.co/catalogo/api/items/1140|Boceto Caja Quinta Piedad|2006|N/A|Carboncillo sobre papel japones|2112|https://bga.uniandes.edu.co/catalogo/api/items/2112|"Recorte de periódico con la noticia ""Asesinada la ilusión de 'los gomelos'"""|13/07/2003|Periódico EL TIEMPO
1138|https://bga.uniandes.edu.co/catalogo/api/items/1138|Quinta Piedad|2005|45x45 cm|Óleo sobre tela|2112|https://bga.uniandes.edu.co/catalogo/api/items/2112|"Recorte de periódico con la noticia ""Asesinada la ilusión de 'los gomelos'"""|13/07/2003|Periódico EL TIEMPO
1140|https://bga.uniandes.edu.co/catalogo/api/items/1140|Boceto Caja Quinta Piedad|2006|N/A|Carboncillo sobre papel japones|1138|https://bga.uniandes.edu.co/catalogo/api/items/1138|Quinta Piedad|2005|
1137|https://bga.uniandes.edu.co/catalogo/api/items/1137|Boceto Quinta Piedad|2005|N/A|Carboncillo sobre papel japones|1139|https://bga.uniandes.edu.co/catalogo/api/items/1139|Caja Quinta Piedad|2006|
1139|https://bga.uniandes.edu.co/catalogo/api/items/1139|Caja Quinta Piedad|2006|N/A|Tinta sobre cajas de madera|2113|https://bga.uniandes.edu.co/catalogo/api/items/2113|Prensa complementaria serie Piedad||Periódico EL TIEMPO
1130|https://bga.uniandes.edu.co/catalogo/api/items/1130|Boceto 2 Segunda Piedad|2005|N/A|Carboncillo sobre papel japones|2113|https://bga.uniandes.edu.co/catalogo/api/items/2113|Prensa complementaria serie Piedad||Periódico EL TIEMPO
1142|https://bga.uniandes.edu.co/catalogo/api/items/1142|Boceto Séptima Piedad|2005|N/A|Carboncillo sobre papel japones|2113|https://bga.uniandes.edu.co/catalogo/api/items/2113|Prensa complementaria serie Piedad||Periódico EL TIEMPO
1127|https://bga.uniandes.edu.co/catalogo/api/items/1127|Boceto Primera Piedad|2005|N/A|Carboncillo sobre papel japones|2113|https://bga.uniandes.edu.co/catalogo/api/items/2113|Prensa complementaria serie Piedad||Periódico EL TIEMPO
1134|https://bga.uniandes.edu.co/catalogo/api/items/1134|Boceto Tercera Piedad|2005|N/A|Carboncillo sobre papel japones|2113|https://bga.uniandes.edu.co/catalogo/api/items/2113|Prensa complementaria serie Piedad||Periódico EL TIEMPO
1132|https://bga.uniandes.edu.co/catalogo/api/items/1132|Boceto Segunda Piedad|2005|N/A|Carboncillo sobre papel japones|2113|https://bga.uniandes.edu.co/catalogo/api/items/2113|Prensa complementaria serie Piedad||Periódico EL TIEMPO
1137|https://bga.uniandes.edu.co/catalogo/api/items/1137|Boceto Quinta Piedad|2005|N/A|Carboncillo sobre papel japones|2113|https://bga.uniandes.edu.co/catalogo/api/items/2113|Prensa complementaria serie Piedad||Periódico EL TIEMPO
1140|https://bga.uniandes.edu.co/catalogo/api/items/1140|Boceto Caja Quinta Piedad|2006|N/A|Carboncillo sobre papel japones|2113|https://bga.uniandes.edu.co/catalogo/api/items/2113|Prensa complementaria serie Piedad||Periódico EL TIEMPO
1138|https://bga.uniandes.edu.co/catalogo/api/items/1138|Quinta Piedad|2005|45x45 cm|Óleo sobre tela|2113|https://bga.uniandes.edu.co/catalogo/api/items/2113|Prensa complementaria serie Piedad||Periódico EL TIEMPO
1144|https://bga.uniandes.edu.co/catalogo/api/items/1144|Octava Piedad|2005|45x45 cm|Óleo sobre tela|2113|https://bga.uniandes.edu.co/catalogo/api/items/2113|Prensa complementaria serie Piedad||Periódico EL TIEMPO
1143|https://bga.uniandes.edu.co/catalogo/api/items/1143|Séptima Piedad|2005|45x45 cm|Óleo sobre tela|2113|https://bga.uniandes.edu.co/catalogo/api/items/2113|Prensa complementaria serie Piedad||Periódico EL TIEMPO
1141|https://bga.uniandes.edu.co/catalogo/api/items/1141|Sexta Piedad|2005|45x45 cm|Óleo sobre tela|2113|https://bga.uniandes.edu.co/catalogo/api/items/2113|Prensa complementaria serie Piedad||Periódico EL TIEMPO
1133|https://bga.uniandes.edu.co/catalogo/api/items/1133|Segunda Piedad|2005|45x45|Óleo sobre tela|2113|https://bga.uniandes.edu.co/catalogo/api/items/2113|Prensa complementaria serie Piedad||Periódico EL TIEMPO
1136|https://bga.uniandes.edu.co/catalogo/api/items/1136|Cuarta Piedad|2005|45x45 cm|Óleo sobre tela|2113|https://bga.uniandes.edu.co/catalogo/api/items/2113|Prensa complementaria serie Piedad||Periódico EL TIEMPO
1135|https://bga.uniandes.edu.co/catalogo/api/items/1135|Tercera Piedad|2005|45x45 cm|Óleo sobre tela|2113|https://bga.uniandes.edu.co/catalogo/api/items/2113|Prensa complementaria serie Piedad||Periódico EL TIEMPO
1128|https://bga.uniandes.edu.co/catalogo/api/items/1128|Primera Piedad|2005|45x45 cm|Óleo sobre tela|2113|https://bga.uniandes.edu.co/catalogo/api/items/2113|Prensa complementaria serie Piedad||Periódico EL TIEMPO
1129|https://bga.uniandes.edu.co/catalogo/api/items/1129|Décima Piedad|2005|45x45 cm|Óleo sobre tela|2113|https://bga.uniandes.edu.co/catalogo/api/items/2113|Prensa complementaria serie Piedad||Periódico EL TIEMPO
1167|https://bga.uniandes.edu.co/catalogo/api/items/1167|Cargueros (#10) Serie Vistahermosa|2006|25x31 cms|Pastel y carboncillo sobre lienzo|2114|https://bga.uniandes.edu.co/catalogo/api/items/2114|"Recorte de periódico con la noticia ""Vista Hermosa un años después: la coca se acabó pero cunde el hambre"""|09/06/2007|Periódico EL TIMPO
1167|https://bga.uniandes.edu.co/catalogo/api/items/1167|Cargueros (#10) Serie Vistahermosa|2006|25x31 cms|Pastel y carboncillo sobre lienzo|2115|https://bga.uniandes.edu.co/catalogo/api/items/2115|"Recorte de periódico con la noticia ""Operación rescate en las selvas del Caguán"""|10/03/1998|Periódico EL TIEMPO
1174|https://bga.uniandes.edu.co/catalogo/api/items/1174|Cargueros (#5) Serie Vistahermosa|2006|27x34 cms|Pastel y carboncillo sobre papel|2114|https://bga.uniandes.edu.co/catalogo/api/items/2114|"Recorte de periódico con la noticia ""Vista Hermosa un años después: la coca se acabó pero cunde el hambre"""|09/06/2007|Periódico EL TIMPO
1174|https://bga.uniandes.edu.co/catalogo/api/items/1174|Cargueros (#5) Serie Vistahermosa|2006|27x34 cms|Pastel y carboncillo sobre papel|2115|https://bga.uniandes.edu.co/catalogo/api/items/2115|"Recorte de periódico con la noticia ""Operación rescate en las selvas del Caguán"""|10/03/1998|Periódico EL TIEMPO
1176|https://bga.uniandes.edu.co/catalogo/api/items/1176|Cargueros (# 8) Serie Vistahermosa|2006|25x31 cm|Pastel y carboncillo sobre lienzo|2114|https://bga.uniandes.edu.co/catalogo/api/items/2114|"Recorte de periódico con la noticia ""Vista Hermosa un años después: la coca se acabó pero cunde el hambre"""|09/06/2007|Periódico EL TIMPO
1176|https://bga.uniandes.edu.co/catalogo/api/items/1176|Cargueros (# 8) Serie Vistahermosa|2006|25x31 cm|Pastel y carboncillo sobre lienzo|2115|https://bga.uniandes.edu.co/catalogo/api/items/2115|"Recorte de periódico con la noticia ""Operación rescate en las selvas del Caguán"""|10/03/1998|Periódico EL TIEMPO
1173|https://bga.uniandes.edu.co/catalogo/api/items/1173|Cargueros (#4) Serie Vistahermosa|2006|27x34 cm|Pastel y carboncillo sobre papel|2114|https://bga.uniandes.edu.co/catalogo/api/items/2114|"Recorte de periódico con la noticia ""Vista Hermosa un años después: la coca se acabó pero cunde el hambre"""|09/06/2007|Periódico EL TIMPO
1173|https://bga.uniandes.edu.co/catalogo/api/items/1173|Cargueros (#4) Serie Vistahermosa|2006|27x34 cm|Pastel y carboncillo sobre papel|2115|https://bga.uniandes.edu.co/catalogo/api/items/2115|"Recorte de periódico con la noticia ""Operación rescate en las selvas del Caguán"""|10/03/1998|Periódico EL TIEMPO
1175|https://bga.uniandes.edu.co/catalogo/api/items/1175|Cargueros (#7) Serie Vistahermosa|2006|25x31 cm|Pastel y carboncillo sobre lienzo|2114|https://bga.uniandes.edu.co/catalogo/api/items/2114|"Recorte de periódico con la noticia ""Vista Hermosa un años después: la coca se acabó pero cunde el hambre"""|09/06/2007|Periódico EL TIMPO
1175|https://bga.uniandes.edu.co/catalogo/api/items/1175|Cargueros (#7) Serie Vistahermosa|2006|25x31 cm|Pastel y carboncillo sobre lienzo|2115|https://bga.uniandes.edu.co/catalogo/api/items/2115|"Recorte de periódico con la noticia ""Operación rescate en las selvas del Caguán"""|10/03/1998|Periódico EL TIEMPO
1177|https://bga.uniandes.edu.co/catalogo/api/items/1177|Cargueros|2006|24x24 cms|Pastel y carboncillo sobre lienzo|2114|https://bga.uniandes.edu.co/catalogo/api/items/2114|"Recorte de periódico con la noticia ""Vista Hermosa un años después: la coca se acabó pero cunde el hambre"""|09/06/2007|Periódico EL TIMPO
1177|https://bga.uniandes.edu.co/catalogo/api/items/1177|Cargueros|2006|24x24 cms|Pastel y carboncillo sobre lienzo|2115|https://bga.uniandes.edu.co/catalogo/api/items/2115|"Recorte de periódico con la noticia ""Operación rescate en las selvas del Caguán"""|10/03/1998|Periódico EL TIEMPO
1178|https://bga.uniandes.edu.co/catalogo/api/items/1178|Cargueros|2006|25x31 cm|Pastel y carboncillo sobre lienzo |2109|https://bga.uniandes.edu.co/catalogo/api/items/2109|"Recorte de periódico con la noticia ""Encuentran fosas comunes"""|06/06/2000|Periódico EL TIEMPO
1178|https://bga.uniandes.edu.co/catalogo/api/items/1178|Cargueros|2006|25x31 cm|Pastel y carboncillo sobre lienzo |2114|https://bga.uniandes.edu.co/catalogo/api/items/2114|"Recorte de periódico con la noticia ""Vista Hermosa un años después: la coca se acabó pero cunde el hambre"""|09/06/2007|Periódico EL TIMPO
1165|https://bga.uniandes.edu.co/catalogo/api/items/1165|Cargueros|2006|25x31 cms|Pastel y carboncillo sobre lienzo|2114|https://bga.uniandes.edu.co/catalogo/api/items/2114|"Recorte de periódico con la noticia ""Vista Hermosa un años después: la coca se acabó pero cunde el hambre"""|09/06/2007|Periódico EL TIMPO
1165|https://bga.uniandes.edu.co/catalogo/api/items/1165|Cargueros|2006|25x31 cms|Pastel y carboncillo sobre lienzo|2109|https://bga.uniandes.edu.co/catalogo/api/items/2109|"Recorte de periódico con la noticia ""Encuentran fosas comunes"""|06/06/2000|Periódico EL TIEMPO
1172|https://bga.uniandes.edu.co/catalogo/api/items/1172|Cargueros (#3) Serie Vistahermosa|2006|28x35 cms|Sanguina sobre papel|2116|https://bga.uniandes.edu.co/catalogo/api/items/2116|"Recorte de periódico con la noticia ""No pudieron tomarse Caldono"""|14/12/2002|Periódico EL TIEMPO
1172|https://bga.uniandes.edu.co/catalogo/api/items/1172|Cargueros (#3) Serie Vistahermosa|2006|28x35 cms|Sanguina sobre papel|2114|https://bga.uniandes.edu.co/catalogo/api/items/2114|"Recorte de periódico con la noticia ""Vista Hermosa un años después: la coca se acabó pero cunde el hambre"""|09/06/2007|Periódico EL TIMPO
1171|https://bga.uniandes.edu.co/catalogo/api/items/1171|Cargueros (#14)|2006|19x25 cms|Óleo sobre lienzo|2114|https://bga.uniandes.edu.co/catalogo/api/items/2114|"Recorte de periódico con la noticia ""Vista Hermosa un años después: la coca se acabó pero cunde el hambre"""|09/06/2007|Periódico EL TIMPO
1166|https://bga.uniandes.edu.co/catalogo/api/items/1166|Cargueros (#1) Serie Vistahermosa|2006|28x35.5 cm|Carboncillo y sanguina sobre papel|2114|https://bga.uniandes.edu.co/catalogo/api/items/2114|"Recorte de periódico con la noticia ""Vista Hermosa un años después: la coca se acabó pero cunde el hambre"""|09/06/2007|Periódico EL TIMPO
1166|https://bga.uniandes.edu.co/catalogo/api/items/1166|Cargueros (#1) Serie Vistahermosa|2006|28x35.5 cm|Carboncillo y sanguina sobre papel|2116|https://bga.uniandes.edu.co/catalogo/api/items/2116|"Recorte de periódico con la noticia ""No pudieron tomarse Caldono"""|14/12/2002|Periódico EL TIEMPO
